Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	HBEGF
GO_Biological_Process_2021	chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	CHSY1
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	TNFAIP3
GO_Biological_Process_2021	dendritic spine organization (GO:0097061)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	ARC
GO_Biological_Process_2021	entrainment of circadian clock by photoperiod (GO:0043153)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	PER2
GO_Biological_Process_2021	regulation of toll-like receptor signaling pathway (GO:0034121)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	IRF1
GO_Biological_Process_2021	regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	EAF2
GO_Biological_Process_2021	stress-activated protein kinase signaling cascade (GO:0031098)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	MAP3K8
GO_Biological_Process_2021	mitotic chromosome condensation (GO:0007076)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	CCNB1
GO_Biological_Process_2021	negative regulation of catalytic activity (GO:0043086)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	NES
GO_Biological_Process_2021	negative regulation of insulin receptor signaling pathway (GO:0046627)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	IL1B
GO_Biological_Process_2021	negative regulation of protein polymerization (GO:0032272)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	CDH5
GO_Biological_Process_2021	nucleobase-containing small molecule interconversion (GO:0015949)	1/27	3.443007e-01	4.302490e-01	0	0	2.447598e+00	2.609726e+00	TYMS
GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	2/79	3.469857e-01	4.331785e-01	0	0	1.653989e+00	1.750701e+00	TNFAIP3;KLF4
GO_Biological_Process_2021	positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	2/79	3.469857e-01	4.331785e-01	0	0	1.653989e+00	1.750701e+00	CEBPA;TRIB1
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	8/430	3.505379e-01	4.369544e-01	0	0	1.209504e+00	1.267906e+00	ACVRL1;ZNF331;CEBPA;BMP2;SOX17;NFIL3;MYB;RORA
GO_Biological_Process_2021	glycerophospholipid metabolic process (GO:0006650)	2/80	3.526104e-01	4.369544e-01	0	0	1.632701e+00	1.701913e+00	PIGA;PLA1A
GO_Biological_Process_2021	regulation of calcium-mediated signaling (GO:0050848)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	CDH13
GO_Biological_Process_2021	bile acid and bile salt transport (GO:0015721)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	ABCC3
GO_Biological_Process_2021	regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	MSX1
GO_Biological_Process_2021	regulation of DNA-templated transcription, elongation (GO:0032784)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	EAF2
GO_Biological_Process_2021	cellular response to acid chemical (GO:0071229)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	KLF2
GO_Biological_Process_2021	cellular response to epidermal growth factor stimulus (GO:0071364)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	ZFP36
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	IL6
GO_Biological_Process_2021	regulation of phosphatase activity (GO:0010921)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	BMP2
GO_Biological_Process_2021	regulation of postsynapse organization (GO:0099175)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	ARC
GO_Biological_Process_2021	regulation of small molecule metabolic process (GO:0062012)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	RORA
GO_Biological_Process_2021	GPI anchor metabolic process (GO:0006505)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	PIGA
GO_Biological_Process_2021	response to interferon-beta (GO:0035456)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	IRF1
GO_Biological_Process_2021	response to ketone (GO:1901654)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	THBS1
GO_Biological_Process_2021	sarcomere organization (GO:0045214)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	KRT19
GO_Biological_Process_2021	keratan sulfate biosynthetic process (GO:0018146)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	PRELP
GO_Biological_Process_2021	sulfur compound transport (GO:0072348)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	SLC19A2
GO_Biological_Process_2021	T cell activation involved in immune response (GO:0002286)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	ICAM1
GO_Biological_Process_2021	negative regulation of axonogenesis (GO:0050771)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	SEMA3G
GO_Biological_Process_2021	negative regulation of cellular response to insulin stimulus (GO:1900077)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	IL1B
GO_Biological_Process_2021	negative regulation of phosphatase activity (GO:0010923)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	PPP1R15A
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	TNFAIP3
GO_Biological_Process_2021	photoperiodism (GO:0009648)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	PER2
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	PDGFB
GO_Biological_Process_2021	positive regulation of response to wounding (GO:1903036)	1/28	3.544778e-01	4.369544e-01	0	0	2.356826e+00	2.444287e+00	HBEGF
GO_Biological_Process_2021	negative regulation of protein modification process (GO:0031400)	2/81	3.582182e-01	4.411375e-01	0	0	1.611951e+00	1.654850e+00	PPP1R15A;PTPN13
GO_Biological_Process_2021	positive regulation of cellular amide metabolic process (GO:0034250)	2/81	3.582182e-01	4.411375e-01	0	0	1.611951e+00	1.654850e+00	IL6;THBS1
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	6/314	3.603167e-01	4.435070e-01	0	0	1.242011e+00	1.267810e+00	SPSB1;TRIM2;PELI1;TNFAIP3;TRIM36;SASH1
GO_Biological_Process_2021	positive regulation of protein ubiquitination (GO:0031398)	2/82	3.638083e-01	4.462768e-01	0	0	1.591721e+00	1.609434e+00	SPHK1;FAM107A
GO_Biological_Process_2021	actin filament polymerization (GO:0030041)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	FAM107A
GO_Biological_Process_2021	aggrephagy (GO:0035973)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	MAP1LC3C
GO_Biological_Process_2021	regulation of neuronal synaptic plasticity (GO:0048168)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	ARC
GO_Biological_Process_2021	establishment of endothelial barrier (GO:0061028)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	ICAM1
GO_Biological_Process_2021	lipid catabolic process (GO:0016042)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	PLA1A
GO_Biological_Process_2021	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	BTK
GO_Biological_Process_2021	negative regulation of myeloid leukocyte differentiation (GO:0002762)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	FSTL3
GO_Biological_Process_2021	negative regulation of transferase activity (GO:0051348)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	ZFP36
GO_Biological_Process_2021	positive regulation of viral genome replication (GO:0045070)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	TOP2A
GO_Biological_Process_2021	protein ADP-ribosylation (GO:0006471)	1/29	3.644974e-01	4.462768e-01	0	0	2.272538e+00	2.293527e+00	TIPARP
GO_Biological_Process_2021	negative regulation of intracellular signal transduction (GO:1902532)	4/198	3.683970e-01	4.508343e-01	0	0	1.313658e+00	1.311811e+00	DUSP1;TNFAIP3;RORA;THBS1
GO_Biological_Process_2021	epidermis development (GO:0008544)	2/83	3.693800e-01	4.518197e-01	0	0	1.571990e+00	1.565591e+00	FGFR2;OVOL2
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	3/141	3.739423e-01	4.546335e-01	0	0	1.384506e+00	1.361875e+00	AADAC;IL1B;IGF1
GO_Biological_Process_2021	regulation of cation transmembrane transport (GO:1904062)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	KCNN2
GO_Biological_Process_2021	chondroitin sulfate metabolic process (GO:0030204)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	CHSY1
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	IL12A
GO_Biological_Process_2021	estrogen metabolic process (GO:0008210)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	CYP3A5
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	BAX
GO_Biological_Process_2021	response to alcohol (GO:0097305)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	CCR5
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	PTGS2
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	FGFR2
GO_Biological_Process_2021	negative regulation of Notch signaling pathway (GO:0045746)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	EGFL7
GO_Biological_Process_2021	positive regulation of B cell proliferation (GO:0030890)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	CD38
GO_Biological_Process_2021	positive regulation of endopeptidase activity (GO:0010950)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	AGER
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	PDGFB
GO_Biological_Process_2021	positive regulation of phosphate metabolic process (GO:0045937)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	THBS1
GO_Biological_Process_2021	positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/30	3.743620e-01	4.546335e-01	0	0	2.194063e+00	2.155738e+00	IGF1
GO_Biological_Process_2021	anaphase-promoting complex-dependent catabolic process (GO:0031145)	2/84	3.749323e-01	4.548917e-01	0	0	1.552740e+00	1.523253e+00	CDC20;CCNB1
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	2/84	3.749323e-01	4.548917e-01	0	0	1.552740e+00	1.523253e+00	PLK3;KIF20A
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	3/142	3.781490e-01	4.585755e-01	0	0	1.374476e+00	1.336632e+00	BMP4;PPP1R15A;MSX1
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	3/143	3.823498e-01	4.622338e-01	0	0	1.364588e+00	1.311942e+00	RAMP3;HBB;ADM
GO_Biological_Process_2021	monocarboxylic acid metabolic process (GO:0032787)	3/143	3.823498e-01	4.622338e-01	0	0	1.364588e+00	1.311942e+00	PER2;IGF1;CYP3A5
GO_Biological_Process_2021	neuron development (GO:0048666)	3/143	3.823498e-01	4.622338e-01	0	0	1.364588e+00	1.311942e+00	IL6;AGER;GPM6B
GO_Biological_Process_2021	'de novo' posttranslational protein folding (GO:0051084)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	SDF2L1
GO_Biological_Process_2021	proteoglycan biosynthetic process (GO:0030166)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	IGF1
GO_Biological_Process_2021	regulation of cellular component size (GO:0032535)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	PPP1R15A
GO_Biological_Process_2021	cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	SPHK1
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	PF4
GO_Biological_Process_2021	regulation of potassium ion transport (GO:0043266)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	KCNN2
GO_Biological_Process_2021	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	FSTL3
GO_Biological_Process_2021	vitamin transport (GO:0051180)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	SLC19A2
GO_Biological_Process_2021	negative regulation of axon extension (GO:0030517)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	SEMA3G
GO_Biological_Process_2021	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	CTSC
GO_Biological_Process_2021	positive regulation of Rho protein signal transduction (GO:0035025)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	COL3A1
GO_Biological_Process_2021	positive regulation of ubiquitin-protein transferase activity (GO:0051443)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	CDC20
GO_Biological_Process_2021	protein acetylation (GO:0006473)	1/31	3.840739e-01	4.622338e-01	0	0	2.120820e+00	2.029456e+00	SPHK1
GO_Biological_Process_2021	regulation of Ras protein signal transduction (GO:0046578)	2/86	3.859764e-01	4.636457e-01	0	0	1.515615e+00	1.442834e+00	SPRY4;IGF1
GO_Biological_Process_2021	glucose homeostasis (GO:0042593)	2/86	3.859764e-01	4.636457e-01	0	0	1.515615e+00	1.442834e+00	CEBPA;IL6
GO_Biological_Process_2021	negative regulation of phosphorylation (GO:0042326)	2/86	3.859764e-01	4.636457e-01	0	0	1.515615e+00	1.442834e+00	BMP4;PTPN13
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	2/86	3.859764e-01	4.636457e-01	0	0	1.515615e+00	1.442834e+00	CEBPA;TRIB1
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	2/87	3.914666e-01	4.692992e-01	0	0	1.497708e+00	1.404633e+00	ATF3;KLF2
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	4/205	3.929591e-01	4.692992e-01	0	0	1.267454e+00	1.183865e+00	SPSB1;TRIM2;ENC1;PELI1
GO_Biological_Process_2021	activation of phospholipase C activity (GO:0007202)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	SELE
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	ARC
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	STC2
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	ARC
GO_Biological_Process_2021	cellular response to glucose stimulus (GO:0071333)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	AGER
GO_Biological_Process_2021	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	FOXA1
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	HBEGF
GO_Biological_Process_2021	GPI anchor biosynthetic process (GO:0006506)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	PIGA
GO_Biological_Process_2021	superoxide metabolic process (GO:0006801)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	NOX4
GO_Biological_Process_2021	modulation by host of symbiont process (GO:0051851)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	JUN
GO_Biological_Process_2021	negative regulation of DNA biosynthetic process (GO:2000279)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	ACVRL1
GO_Biological_Process_2021	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	CDH5
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	IL6
GO_Biological_Process_2021	protein K63-linked deubiquitination (GO:0070536)	1/32	3.936356e-01	4.692992e-01	0	0	2.052302e+00	1.913422e+00	TNFAIP3
GO_Biological_Process_2021	metal ion transport (GO:0030001)	2/88	3.969348e-01	4.730108e-01	0	0	1.480217e+00	1.367696e+00	RAMP3;CCR5
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	2/89	4.023803e-01	4.773890e-01	0	0	1.463129e+00	1.331971e+00	KLF4;THBS1
GO_Biological_Process_2021	collagen fibril organization (GO:0030199)	2/89	4.023803e-01	4.773890e-01	0	0	1.463129e+00	1.331971e+00	COL15A1;COL3A1
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	2/89	4.023803e-01	4.773890e-01	0	0	1.463129e+00	1.331971e+00	IRF1;TNFAIP3
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	PDIA3
GO_Biological_Process_2021	apoptotic mitochondrial changes (GO:0008637)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	BAX
GO_Biological_Process_2021	regulation of histone acetylation (GO:0035065)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	IL1B
GO_Biological_Process_2021	regulation of neurotransmitter secretion (GO:0046928)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	KCNMB4
GO_Biological_Process_2021	regulation of protein localization to cell surface (GO:2000008)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	GPM6B
GO_Biological_Process_2021	keratan sulfate metabolic process (GO:0042339)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	PRELP
GO_Biological_Process_2021	negative chemotaxis (GO:0050919)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	SEMA3G
GO_Biological_Process_2021	positive regulation of ATP metabolic process (GO:1903580)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	IGF1
GO_Biological_Process_2021	positive regulation of histone modification (GO:0031058)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	IL1B
GO_Biological_Process_2021	primary alcohol metabolic process (GO:0034308)	1/33	4.030493e-01	4.773890e-01	0	0	1.988066e+00	1.806549e+00	IGF1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	3/148	4.032516e-01	4.774064e-01	0	0	1.317196e+00	1.196271e+00	PLK3;IL1B;GZMB
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	4/209	4.069359e-01	4.815439e-01	0	0	1.242468e+00	1.117102e+00	PLK3;CCNB1;PHLDA1;NES
GO_Biological_Process_2021	protein complex oligomerization (GO:0051259)	2/90	4.078024e-01	4.823449e-01	0	0	1.446429e+00	1.297407e+00	ARC;UPB1
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	3/150	4.115574e-01	4.838592e-01	0	0	1.299142e+00	1.153387e+00	IL6;GPNMB;CCR2
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	1/34	4.123173e-01	4.838592e-01	0	0	1.927724e+00	1.707890e+00	IGF1
